Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.125732,-0.015625,-0.775879,33.8,1006.561,55.83928,0.14,0.7,no
1,13.099,74.798,0.128418,-0.025391,-0.774902,33.8,1006.578,55.69672,0.14,0.7,no
1,13.099,74.798,0.131592,-0.020996,-0.778076,33.8,1006.58,55.68257,0.14,0.7,no
1,13.099,74.798,0.122314,-0.024414,-0.768799,33.8,1006.583,55.65426,0.14,0.71,no
1,13.099,74.798,0.128662,-0.021729,-0.773682,33.8,1006.552,55.91612,0.14,0.7,no
1,13.099,74.798,0.129395,-0.01709,-0.776123,33.8,1006.587,55.61938,0.14,0.7,no
1,13.099,74.798,0.132813,-0.016113,-0.769531,33.8,1006.576,55.71088,0.14,0.7,no
1,13.099,74.798,0.123047,-0.020752,-0.775879,33.8,1006.596,55.55114,0.14,0.7,no
1,13.099,74.798,0.126953,-0.018311,-0.764648,33.8,1006.613,55.40656,0.14,0.71,no
1,13.099,74.798,0.121338,-0.03125,-0.775391,33.8,1006.575,55.72503,0.14,0.7,no
1,13.099,74.798,0.121094,-0.016357,-0.771973,33.8,1006.571,55.75536,0.14,0.7,no
1,13.099,74.798,0.127686,-0.013916,-0.773682,33.79,1006.585,55.64061,0.14,0.7,no
1,13.099,74.798,0.126465,-0.029297,-0.779053,33.79,1006.567,55.7862,0.14,0.7,no
1,13.099,74.798,0.131104,-0.019775,-0.778809,33.79,1006.585,55.64162,0.14,0.7,no
1,13.099,74.798,0.13501,-0.031738,-0.769531,33.79,1006.578,55.69925,0.14,0.7,no
1,13.099,74.798,0.14209,-0.026123,-0.782227,33.8,1006.564,55.81401,0.14,0.7,no
1,13.099,74.798,0.117188,-0.031738,-0.776855,33.79,1006.564,55.81754,0.14,0.7,no
1,13.099,74.798,0.116211,-0.029785,-0.781982,33.79,1006.576,55.71341,0.14,0.7,no
1,13.099,74.798,0.133057,-0.020752,-0.779785,33.79,1006.579,55.68661,0.14,0.7,no
1,13.099,74.798,0.117188,-0.032227,-0.78125,33.79,1006.597,55.53799,0.14,0.7,no
1,13.099,74.798,0.139648,-0.036133,-0.77417,33.79,1006.579,55.6856,0.14,0.7,no
1,13.099,74.798,0.124023,-0.032715,-0.781738,33.79,1006.595,55.55417,0.14,0.71,no
1,13.099,74.798,0.13916,-0.025635,-0.767578,33.78,1006.545,55.9778,0.14,0.7,no
1,13.099,74.798,0.131348,-0.020752,-0.773682,33.78,1006.551,55.92017,0.14,0.7,no
1,13.099,74.798,0.128906,-0.01709,-0.791016,33.79,1006.55,55.93331,0.14,0.7,no
1,13.099,74.798,0.133789,-0.014404,-0.786865,33.79,1006.585,55.64162,0.14,0.7,no
1,13.099,74.798,0.126953,-0.025391,-0.770752,33.79,1006.585,55.64162,0.14,0.7,no
1,13.099,74.798,0.12915,-0.021973,-0.771973,33.78,1006.555,55.89034,0.14,0.7,no
1,13.099,74.798,0.127197,-0.017334,-0.771484,33.78,1006.562,55.8322,0.14,0.7,no
1,13.099,74.798,0.127686,-0.029785,-0.771729,33.78,1006.56,55.84686,0.14,0.7,no
1,13.099,74.798,0.122314,-0.030029,-0.774658,33.78,1006.56,55.84838,0.14,0.7,no
1,13.099,74.798,0.120361,-0.020996,-0.779541,33.78,1006.56,55.8499,0.14,0.7,no
1,13.099,74.798,0.127686,-0.022949,-0.778564,33.78,1006.548,55.95151,0.14,0.7,no
1,13.099,74.798,0.125244,-0.020752,-0.770508,33.78,1006.558,55.86405,0.14,0.7,no
1,13.099,74.798,0.129395,-0.018066,-0.773438,33.78,1006.572,55.74525,0.14,0.7,no
1,13.099,74.798,0.126709,-0.019287,-0.785156,33.78,1006.551,55.92219,0.14,0.7,no
1,13.099,74.798,0.128418,-0.029785,-0.78125,33.78,1006.572,55.74879,0.14,0.7,no
1,13.099,74.798,0.138672,-0.018799,-0.778564,33.78,1006.553,55.90854,0.14,0.7,no
1,13.099,74.798,0.132324,-0.021729,-0.782715,33.78,1006.583,55.65982,0.14,0.7,no
1,13.099,74.798,0.124512,-0.025146,-0.777832,33.78,1006.577,55.70431,0.14,0.7,no
1,13.099,74.798,0.125,-0.022949,-0.782227,33.78,1006.565,55.8049,0.14,0.7,no
1,13.099,74.798,0.12207,-0.022949,-0.780273,33.77,1006.56,55.85091,0.14,0.7,no
1,13.099,74.798,0.117676,-0.02832,-0.773926,33.77,1006.561,55.83675,0.14,0.7,no
1,13.099,74.798,0.118652,-0.023926,-0.77002,33.77,1006.551,55.92371,0.14,0.7,no
1,13.099,74.798,0.130371,-0.018311,-0.781738,33.77,1006.572,55.75081,0.14,0.7,no
1,13.099,74.798,0.137939,-0.016846,-0.781494,33.77,1006.586,55.63252,0.14,0.7,no
1,13.099,74.798,0.120361,-0.019531,-0.7771,33.77,1006.573,55.73716,0.14,0.7,no
1,13.099,74.798,0.12793,-0.021729,-0.780029,33.77,1006.568,55.77963,0.14,0.7,no
1,13.099,74.798,0.131104,-0.02002,-0.777832,33.77,1006.551,55.92522,0.14,0.71,no
1,13.099,74.798,0.125732,-0.023193,-0.781738,33.77,1006.559,55.85344,0.14,0.7,no
1,13.099,74.798,0.126709,-0.019287,-0.780029,33.77,1006.546,55.9692,0.14,0.7,no
1,13.099,74.798,0.132324,-0.02832,-0.779785,33.77,1006.512,56.24826,0.14,0.7,no
1,13.099,74.798,0.133789,-0.020508,-0.771484,33.77,1006.544,55.98639,0.14,0.7,no
1,13.099,74.798,0.132813,-0.009521,-0.781982,33.77,1006.544,55.98639,0.14,0.7,no
1,13.099,74.798,0.128418,-0.023682,-0.772705,33.77,1006.568,55.78266,0.14,0.7,no
1,13.099,74.798,0.138672,-0.026611,-0.771973,33.76,1006.533,56.07486,0.14,0.7,no
1,13.099,74.798,0.134521,-0.015869,-0.776855,33.77,1006.55,55.92825,0.14,0.7,no
1,13.099,74.798,0.128418,-0.020752,-0.777832,33.76,1006.563,55.82715,0.14,0.7,no
1,13.099,74.798,0.143311,-0.010254,-0.75293,33.76,1006.538,56.03037,0.14,0.7,no
1,13.099,74.798,0.120361,-0.026367,-0.775146,33.76,1006.573,55.73969,0.14,0.7,no
1,13.099,74.798,0.122314,-0.018066,-0.781006,33.76,1006.543,55.9869,0.14,0.7,no
1,13.099,74.798,0.119141,-0.033203,-0.78833,33.76,1006.535,56.05868,0.14,0.7,no
1,13.099,74.798,0.135254,-0.019043,-0.782227,33.76,1006.528,56.11935,0.14,0.7,no
1,13.099,74.798,0.136963,-0.016846,-0.774658,33.76,1006.554,55.89893,0.14,0.7,no
1,13.099,74.798,0.12915,-0.016602,-0.782471,33.76,1006.575,55.72402,0.14,0.7,no
1,13.099,74.798,0.125244,-0.023682,-0.783447,33.76,1006.535,56.0602,0.14,0.7,no
1,13.099,74.798,0.124512,-0.01709,-0.774658,33.76,1006.523,56.16181,0.14,0.7,no
1,13.099,74.798,0.134766,-0.02832,-0.780029,33.76,1006.545,55.97224,0.14,0.7,no
1,13.099,74.798,0.128418,-0.022461,-0.779541,33.76,1006.535,56.06121,0.14,0.7,no
1,13.099,74.798,0.126953,-0.02124,-0.767578,33.76,1006.547,55.98841,0.14,0.7,no
1,13.099,74.798,0.130371,-0.022461,-0.782959,33.76,1006.571,55.75284,0.14,0.7,no
1,13.099,74.798,0.130127,-0.022705,-0.78125,33.76,1006.54,56.01672,0.14,0.7,no
1,13.099,74.798,0.129883,-0.027832,-0.7771,33.75,1006.536,56.04857,0.14,0.7,no
1,13.099,74.798,0.135254,-0.016846,-0.769775,33.75,1006.555,55.88781,0.14,0.7,no
1,13.099,74.798,0.135742,-0.020508,-0.764404,33.75,1006.54,56.01824,0.14,0.7,no
1,13.099,74.798,0.125,-0.019043,-0.772461,33.75,1006.545,55.97527,0.14,0.7,no
1,13.099,74.798,0.13501,-0.017578,-0.771973,33.75,1006.562,55.82917,0.14,0.7,no
1,13.099,74.798,0.124512,-0.023926,-0.783691,33.75,1006.564,55.81704,0.14,0.7,no
1,13.099,74.798,0.117432,-0.026611,-0.783691,33.75,1006.573,55.74323,0.14,0.7,no
1,13.099,74.798,0.107178,0.003174,-0.781738,33.75,1006.564,55.81704,0.14,0.7,no
1,13.099,74.798,0.104492,-0.025635,-0.77832,33.75,1006.545,55.97527,0.14,0.7,no
1,13.099,74.798,0.131348,-0.019775,-0.773682,33.75,1006.541,56.00409,0.14,0.7,no
1,13.099,74.798,0.109863,-0.020752,-0.779053,33.75,1006.553,55.90298,0.14,0.7,no
1,13.099,74.798,0.13916,-0.016846,-0.772949,33.75,1006.568,55.78569,0.14,0.7,no
1,13.099,74.798,0.131104,-0.033936,-0.774658,33.76,1006.542,56.00307,0.14,0.7,no
1,13.099,74.798,0.122314,-0.022217,-0.778076,33.75,1006.538,56.03391,0.14,0.7,no
1,13.099,74.798,0.132568,-0.021729,-0.76709,33.75,1006.562,55.83018,0.14,0.7,no
1,13.099,74.798,0.11499,-0.031738,-0.783691,33.75,1006.541,56.00409,0.14,0.7,no
1,13.099,74.798,0.123291,-0.0271,-0.775635,33.75,1006.534,56.06576,0.14,0.7,no
1,13.099,74.798,0.141113,-0.017578,-0.773682,33.75,1006.529,56.10823,0.14,0.7,no
1,13.099,74.798,0.115479,-0.024414,-0.745361,33.75,1006.559,55.86052,0.14,0.7,no
1,13.099,74.798,0.137695,-0.020508,-0.770508,33.75,1006.544,55.97881,0.14,0.7,no
1,13.099,74.798,0.125977,-0.020752,-0.775391,33.75,1006.551,55.92017,0.14,0.7,no
1,13.099,74.798,0.128174,-0.02417,-0.785645,33.74,1006.523,56.15423,0.14,0.7,no
1,13.099,74.798,0.121582,-0.026611,-0.771973,33.75,1006.537,56.03695,0.14,0.7,no
1,13.099,74.798,0.129395,-0.020508,-0.772949,33.74,1006.544,55.97982,0.14,0.7,no
1,13.099,74.798,0.122314,-0.028809,-0.781494,33.75,1006.551,55.92017,0.14,0.7,no
1,13.099,74.798,0.123047,-0.026123,-0.771973,33.75,1006.572,55.74525,0.14,0.7,no
1,13.099,74.798,0.134766,-0.025635,-0.782959,33.74,1006.529,56.11126,0.14,0.7,no
