Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.119141,-0.035645,-0.782715,33.99,1006.549,55.9414,0.14,0.77,no
1,13.099,74.798,0.120117,-0.033447,-0.773926,33.99,1006.537,56.042,0.14,0.76,no
1,13.099,74.798,0.109619,-0.037354,-0.776123,33.99,1006.544,55.98386,0.14,0.77,no
1,13.099,74.798,0.115234,-0.035645,-0.782227,34.0,1006.567,55.79227,0.14,0.77,no
1,13.099,74.798,0.123535,-0.03833,-0.786865,34.0,1006.565,55.80389,0.14,0.76,no
1,13.099,74.798,0.120117,-0.041016,-0.77832,34.01,1006.578,55.69976,0.14,0.76,no
1,13.099,74.798,0.12085,-0.038818,-0.772461,34.01,1006.578,55.69976,0.14,0.77,no
1,13.099,74.798,0.125,-0.039307,-0.775635,34.01,1006.543,55.99044,0.14,0.77,no
1,13.099,74.798,0.130371,-0.034668,-0.775146,34.01,1006.559,55.85849,0.14,0.77,no
1,13.099,74.798,0.108643,-0.039795,-0.773682,34.01,1006.557,55.87315,0.14,0.76,no
1,13.099,74.798,0.112793,-0.034668,-0.775879,34.02,1006.549,55.94393,0.14,0.77,no
1,13.099,74.798,0.11084,-0.0354,-0.770752,34.02,1006.575,55.72503,0.14,0.77,no
1,13.099,74.798,0.099854,-0.037109,-0.782959,34.02,1006.57,55.768,0.14,0.77,no
1,13.099,74.798,0.095703,-0.041992,-0.780762,34.02,1006.585,55.63556,0.14,0.77,no
1,13.099,74.798,0.120605,-0.039063,-0.7771,34.02,1006.565,55.80895,0.14,0.77,no
1,13.099,74.798,0.121582,-0.031006,-0.774658,34.03,1006.568,55.77761,0.14,0.77,no
1,13.099,74.798,0.118164,-0.029297,-0.772217,34.03,1006.572,55.71897,0.14,0.77,no
1,13.099,74.798,0.12085,-0.026611,-0.781982,34.03,1006.525,56.14109,0.14,0.77,no
1,13.099,74.798,0.134277,-0.031982,-0.790527,34.03,1006.551,55.92118,0.14,0.77,no
1,13.099,74.798,0.12085,-0.030518,-0.770996,34.03,1006.558,55.86304,0.14,0.77,no
1,13.099,74.798,0.106445,-0.036133,-0.780029,34.04,1006.564,55.81805,0.14,0.77,no
1,13.099,74.798,0.117432,-0.032715,-0.780518,34.04,1006.539,56.02077,0.14,0.77,no
1,13.099,74.798,0.113525,-0.023682,-0.774658,34.04,1006.56,55.84787,0.14,0.77,no
1,13.099,74.798,0.129639,-0.028809,-0.7771,34.04,1006.584,55.64364,0.14,0.77,no
1,13.099,74.798,0.120117,-0.042236,-0.779053,34.04,1006.562,55.8317,0.14,0.77,no
1,13.099,74.798,0.111328,-0.029785,-0.773926,34.05,1006.527,56.12339,0.14,0.77,no
1,13.099,74.798,0.118896,-0.029297,-0.776367,34.05,1006.529,56.1057,0.14,0.77,no
1,13.099,74.798,0.123047,-0.03125,-0.772705,34.05,1006.564,55.813,0.14,0.77,no
1,13.099,74.798,0.118408,-0.032227,-0.77417,34.05,1006.575,55.72655,0.14,0.77,no
1,13.099,74.798,0.114502,-0.02832,-0.780029,34.06,1006.547,55.95758,0.14,0.77,no
1,13.099,74.798,0.124512,-0.03418,-0.779053,34.05,1006.55,55.92977,0.14,0.77,no
1,13.099,74.798,0.120605,-0.034912,-0.781494,34.06,1006.523,56.1608,0.14,0.77,no
1,13.099,74.798,0.123535,-0.031738,-0.782959,34.06,1006.54,56.01419,0.14,0.77,no
1,13.099,74.798,0.117432,-0.032471,-0.775146,34.06,1006.553,55.91056,0.14,0.77,no
1,13.099,74.798,0.126953,-0.027832,-0.783691,34.07,1006.521,56.17395,0.14,0.77,no
1,13.099,74.798,0.116699,-0.034912,-0.777588,34.07,1006.505,56.30438,0.14,0.76,no
1,13.099,74.798,0.120361,-0.031006,-0.776611,34.07,1006.535,56.05413,0.14,0.77,no
1,13.099,74.798,0.118164,-0.031982,-0.774414,34.07,1006.546,55.96718,0.14,0.76,no
1,13.099,74.798,0.12085,-0.036377,-0.783447,34.07,1006.546,55.96718,0.14,0.77,no
1,13.099,74.798,0.117432,-0.029541,-0.789307,34.08,1006.57,55.76143,0.14,0.77,no
1,13.099,74.798,0.12085,-0.031982,-0.768799,34.08,1006.588,55.61533,0.14,0.77,no
1,13.099,74.798,0.114258,-0.030273,-0.778809,34.08,1006.576,55.71492,0.14,0.77,no
1,13.099,74.798,0.119629,-0.034424,-0.781982,34.08,1006.515,56.22703,0.14,0.76,no
1,13.099,74.798,0.127441,-0.033691,-0.776123,34.08,1006.499,56.35797,0.14,0.76,no
1,13.099,74.798,0.111084,-0.037842,-0.778076,34.08,1006.531,56.09407,0.14,0.76,no
1,13.099,74.798,0.117676,-0.036865,-0.780518,34.08,1006.528,56.12036,0.14,0.76,no
1,13.099,74.798,0.12793,-0.027588,-0.784912,34.09,1006.522,56.16283,0.14,0.76,no
1,13.099,74.798,0.116699,-0.030518,-0.775146,34.09,1006.561,55.84181,0.14,0.77,no
1,13.099,74.798,0.128906,-0.033691,-0.782227,34.09,1006.568,55.78266,0.14,0.76,no
1,13.099,74.798,0.121582,-0.034668,-0.773682,34.09,1006.547,55.95808,0.14,0.77,no
1,13.099,74.798,0.117432,-0.034424,-0.770264,34.09,1006.529,56.10469,0.14,0.76,no
1,13.099,74.798,0.120117,-0.037109,-0.772949,34.09,1006.563,55.82715,0.14,0.77,no
1,13.099,74.798,0.114258,-0.034668,-0.780029,34.09,1006.582,55.66589,0.14,0.77,no
1,13.099,74.798,0.120117,-0.032471,-0.787842,34.1,1006.547,55.95606,0.14,0.77,no
1,13.099,74.798,0.117188,-0.039063,-0.780518,34.09,1006.521,56.17698,0.14,0.76,no
1,13.099,74.798,0.121338,-0.033691,-0.77002,34.1,1006.554,55.8954,0.14,0.77,no
1,13.099,74.798,0.115234,-0.031494,-0.767578,34.1,1006.523,56.15676,0.14,0.76,no
1,13.099,74.798,0.122559,-0.036377,-0.782715,34.1,1006.539,56.02633,0.14,0.77,no
1,13.099,74.798,0.123779,-0.029053,-0.775391,34.11,1006.546,55.96566,0.14,0.77,no
1,13.099,74.798,0.114502,-0.040771,-0.773438,34.1,1006.535,56.05616,0.14,0.77,no
1,13.099,74.798,0.117676,-0.034668,-0.773193,34.1,1006.551,55.9232,0.14,0.77,no
1,13.099,74.798,0.121582,-0.036377,-0.781006,34.1,1006.593,55.57338,0.14,0.77,no
1,13.099,74.798,0.111084,-0.039551,-0.790771,34.11,1006.59,55.60017,0.14,0.76,no
1,13.099,74.798,0.118408,-0.038086,-0.776855,34.11,1006.546,55.96465,0.14,0.76,no
1,13.099,74.798,0.121094,-0.029541,-0.780518,34.11,1006.518,56.1972,0.14,0.76,no
1,13.099,74.798,0.122803,-0.038086,-0.769531,34.11,1006.559,55.86052,0.14,0.77,no
1,13.099,74.798,0.124756,-0.033936,-0.773926,34.12,1006.529,56.10974,0.14,0.76,no
1,13.099,74.798,0.126709,-0.039551,-0.77832,34.12,1006.548,55.94949,0.14,0.77,no
1,13.099,74.798,0.114502,-0.033691,-0.776367,34.12,1006.539,56.02178,0.14,0.76,no
1,13.099,74.798,0.118896,-0.03418,-0.776367,34.12,1006.578,55.70077,0.14,0.76,no
