Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.112061,-0.026611,-0.780518,34.45,1006.542,55.99498,0.14,0.72,no
1,13.099,74.798,0.125977,-0.03418,-0.766113,34.45,1006.525,56.14008,0.14,0.72,no
1,13.099,74.798,0.108887,-0.037598,-0.779297,34.46,1006.543,55.99246,0.14,0.72,no
1,13.099,74.798,0.108643,-0.037598,-0.778564,34.46,1006.536,56.0511,0.14,0.72,no
1,13.099,74.798,0.106934,-0.037598,-0.780029,34.46,1006.555,55.89135,0.14,0.72,no
1,13.099,74.798,0.139648,-0.030518,-0.771973,34.46,1006.531,56.09407,0.14,0.72,no
1,13.099,74.798,0.100586,-0.034668,-0.782227,34.46,1006.545,55.97679,0.14,0.72,no
1,13.099,74.798,0.115967,-0.036865,-0.78418,34.46,1006.564,55.81552,0.14,0.72,no
1,13.099,74.798,0.070801,-0.028809,-0.780518,34.47,1006.564,55.8135,0.14,0.72,no
1,13.099,74.798,0.109131,-0.029297,-0.777832,34.46,1006.552,55.91663,0.14,0.72,no
1,13.099,74.798,0.119141,-0.036377,-0.77832,34.46,1006.548,55.94696,0.14,0.72,no
1,13.099,74.798,0.167969,-0.025146,-0.759766,34.46,1006.547,55.96061,0.14,0.72,no
1,13.099,74.798,0.118896,-0.035645,-0.776123,34.46,1006.533,56.07739,0.14,0.72,no
1,13.099,74.798,0.103271,-0.046387,-0.780029,34.46,1006.557,55.87416,0.14,0.72,no
1,13.099,74.798,0.120361,-0.036377,-0.788818,34.46,1006.534,56.06627,0.14,0.72,no
1,13.099,74.798,0.092041,-0.032715,-0.780762,34.46,1006.564,55.81704,0.14,0.72,no
1,13.099,74.798,0.104492,-0.03833,-0.779297,34.46,1006.544,55.97881,0.14,0.72,no
1,13.099,74.798,0.114502,-0.027588,-0.767822,34.46,1006.581,55.66892,0.14,0.72,no
1,13.099,74.798,0.083984,-0.032471,-0.780273,34.46,1006.562,55.82917,0.14,0.72,no
1,13.099,74.798,0.107178,-0.04834,-0.784912,34.46,1006.534,56.06525,0.14,0.72,no
