Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.127441,-0.02417,-0.770996,34.17,1006.608,55.44548,0.14,0.68,no
1,13.099,74.798,0.130371,-0.024902,-0.769287,34.18,1006.589,55.60522,0.14,0.67,no
1,13.099,74.798,0.128174,-0.034912,-0.775391,34.18,1006.586,55.63353,0.14,0.67,no
1,13.099,74.798,0.119385,-0.017822,-0.782471,34.18,1006.56,55.85242,0.14,0.67,no
1,13.099,74.798,0.136963,-0.02832,-0.779785,34.18,1006.575,55.72149,0.14,0.67,no
1,13.099,74.798,0.126465,-0.022461,-0.77417,34.17,1006.582,55.66538,0.14,0.67,no
1,13.099,74.798,0.124756,-0.017334,-0.77417,34.17,1006.598,55.53294,0.14,0.67,no
1,13.099,74.798,0.143066,-0.02417,-0.769287,34.17,1006.578,55.69369,0.14,0.67,no
1,13.099,74.798,0.124023,-0.023193,-0.78125,34.17,1006.563,55.85495,0.14,0.67,no
1,13.099,74.798,0.126953,-0.023926,-0.782227,34.17,1006.587,55.6209,0.14,0.67,no
1,13.099,74.798,0.138916,-0.026367,-0.784424,34.17,1006.58,55.73969,0.14,0.67,no
1,13.099,74.798,0.127441,-0.020264,-0.779053,34.17,1006.587,55.6214,0.14,0.67,no
1,13.099,74.798,0.124512,-0.023438,-0.7771,34.17,1006.566,55.79783,0.14,0.67,no
1,13.099,74.798,0.122314,-0.029297,-0.781006,34.17,1006.599,55.51979,0.14,0.67,no
1,13.099,74.798,0.118408,-0.031982,-0.784668,34.17,1006.622,55.33023,0.14,0.67,no
1,13.099,74.798,0.137451,-0.019287,-0.780273,34.17,1006.61,55.43082,0.14,0.67,no
1,13.099,74.798,0.130371,-0.022705,-0.772461,34.17,1006.603,55.46014,0.14,0.67,no
1,13.099,74.798,0.12793,-0.017822,-0.782471,34.17,1006.62,55.34438,0.14,0.67,no
1,13.099,74.798,0.129395,-0.023438,-0.781494,34.17,1006.599,55.51878,0.14,0.67,no
