Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.129639,-0.024658,-0.781982,33.96,1006.545,55.9778,0.14,0.69,no
1,13.099,74.798,0.13623,-0.022705,-0.770752,33.96,1006.534,56.06627,0.14,0.69,no
1,13.099,74.798,0.140381,-0.015137,-0.766846,33.96,1006.522,56.16788,0.14,0.69,no
1,13.099,74.798,0.133789,-0.01709,-0.776611,33.96,1006.529,56.18254,0.14,0.69,no
1,13.099,74.798,0.134033,-0.024658,-0.781982,33.97,1006.536,56.05211,0.14,0.68,no
1,13.099,74.798,0.130859,-0.027832,-0.789063,33.97,1006.506,56.29983,0.14,0.69,no
1,13.099,74.798,0.145508,-0.015137,-0.763672,33.97,1006.516,56.21288,0.14,0.69,no
1,13.099,74.798,0.134766,-0.025635,-0.781982,33.97,1006.532,56.07941,0.14,0.68,no
1,13.099,74.798,0.139893,-0.024902,-0.782715,33.97,1006.525,56.13755,0.14,0.68,no
1,13.099,74.798,0.130371,-0.020996,-0.775391,33.97,1006.525,56.13755,0.14,0.69,no
1,13.099,74.798,0.136719,-0.022949,-0.769043,33.97,1006.534,56.06323,0.14,0.68,no
1,13.099,74.798,0.131348,-0.021729,-0.773193,33.97,1006.496,56.38577,0.14,0.68,no
1,13.099,74.798,0.135498,-0.021973,-0.776611,33.97,1006.529,56.10722,0.14,0.68,no
1,13.099,74.798,0.140869,-0.022949,-0.780029,33.97,1006.489,56.44442,0.14,0.68,no
1,13.099,74.798,0.140625,-0.018799,-0.774414,33.97,1006.529,56.10722,0.14,0.69,no
1,13.099,74.798,0.135498,-0.021484,-0.775146,33.97,1006.524,56.1517,0.14,0.69,no
1,13.099,74.798,0.136963,-0.016113,-0.782959,33.97,1006.536,56.04958,0.14,0.69,no
1,13.099,74.798,0.130371,-0.020508,-0.783691,33.97,1006.529,56.10823,0.14,0.69,no
1,13.099,74.798,0.131836,-0.024658,-0.779297,33.97,1006.522,56.16535,0.14,0.69,no
1,13.099,74.798,0.125488,-0.021729,-0.772217,33.98,1006.52,56.17951,0.14,0.68,no
1,13.099,74.798,0.120117,-0.033203,-0.777588,33.98,1006.534,56.06222,0.14,0.68,no
1,13.099,74.798,0.133789,-0.029785,-0.776855,33.98,1006.524,56.14816,0.14,0.68,no
1,13.099,74.798,0.133545,-0.019043,-0.78125,33.97,1006.489,56.48385,0.14,0.69,no
1,13.099,74.798,0.141846,-0.018066,-0.773926,33.97,1006.51,56.26848,0.14,0.68,no
1,13.099,74.798,0.140137,-0.022217,-0.772949,33.98,1006.493,56.41307,0.14,0.69,no
1,13.099,74.798,0.126221,-0.0271,-0.77832,33.98,1006.507,56.29528,0.14,0.68,no
1,13.099,74.798,0.131836,-0.020996,-0.773438,33.98,1006.486,56.4697,0.14,0.68,no
1,13.099,74.798,0.13501,-0.029297,-0.775146,33.98,1006.487,56.45503,0.14,0.69,no
1,13.099,74.798,0.133789,-0.020996,-0.770996,33.98,1006.54,56.04604,0.14,0.69,no
1,13.099,74.798,0.138672,-0.018311,-0.768799,33.98,1006.512,56.24826,0.14,0.68,no
1,13.099,74.798,0.139893,-0.018555,-0.775879,33.99,1006.505,56.30438,0.14,0.68,no
1,13.099,74.798,0.137207,-0.025146,-0.770752,33.98,1006.526,56.1335,0.14,0.68,no
1,13.099,74.798,0.142822,-0.017334,-0.776855,33.98,1006.524,56.14665,0.14,0.68,no
1,13.099,74.798,0.137939,-0.019775,-0.776611,33.98,1006.54,56.0147,0.14,0.68,no
1,13.099,74.798,0.126221,-0.020996,-0.77832,33.98,1006.507,56.29275,0.14,0.68,no
1,13.099,74.798,0.140381,-0.016846,-0.774902,33.99,1006.512,56.24725,0.14,0.68,no
1,13.099,74.798,0.131592,-0.020752,-0.773926,33.98,1006.493,56.41004,0.14,0.68,no
1,13.099,74.798,0.131836,-0.02124,-0.77124,33.98,1006.491,56.42369,0.14,0.68,no
1,13.099,74.798,0.137451,-0.020996,-0.768799,33.98,1006.517,56.20478,0.14,0.68,no
1,13.099,74.798,0.140869,-0.020996,-0.782471,33.99,1006.505,56.30539,0.14,0.68,no
1,13.099,74.798,0.13916,-0.018799,-0.782715,33.99,1006.502,56.33471,0.14,0.69,no
1,13.099,74.798,0.132324,-0.023682,-0.779541,33.99,1006.505,56.30589,0.14,0.68,no
1,13.099,74.798,0.125,-0.018799,-0.780029,33.99,1006.518,56.20276,0.14,0.68,no
1,13.099,74.798,0.136719,-0.023682,-0.777588,33.99,1006.492,56.42116,0.14,0.68,no
1,13.099,74.798,0.13501,-0.02124,-0.781006,34.0,1006.54,56.01167,0.14,0.69,no
1,13.099,74.798,0.125244,-0.01709,-0.773438,34.0,1006.546,55.96769,0.14,0.69,no
1,13.099,74.798,0.13916,-0.021484,-0.777832,33.99,1006.523,56.15828,0.14,0.69,no
1,13.099,74.798,0.138672,-0.022705,-0.773682,34.0,1006.52,56.18557,0.14,0.68,no
1,13.099,74.798,0.132568,-0.020264,-0.782471,34.0,1006.499,56.35797,0.14,0.68,no
1,13.099,74.798,0.130127,-0.022949,-0.785156,34.0,1006.541,56.01015,0.14,0.69,no
1,13.099,74.798,0.121094,-0.023926,-0.774414,34.01,1006.546,55.96314,0.14,0.68,no
1,13.099,74.798,0.130127,-0.025635,-0.783203,34.0,1006.523,56.15423,0.14,0.68,no
1,13.099,74.798,0.131104,-0.025879,-0.776367,34.0,1006.525,56.1421,0.14,0.68,no
1,13.099,74.798,0.137451,-0.022949,-0.784912,34.0,1006.529,56.05211,0.14,0.68,no
1,13.099,74.798,0.128174,-0.02417,-0.781982,34.01,1006.505,56.31297,0.14,0.68,no
1,13.099,74.798,0.135498,-0.029541,-0.777588,34.01,1006.524,56.15271,0.14,0.69,no
1,13.099,74.798,0.134766,-0.022949,-0.772461,34.0,1006.51,56.27101,0.14,0.69,no
1,13.099,74.798,0.137695,-0.017578,-0.779053,34.01,1006.499,56.35696,0.14,0.68,no
1,13.099,74.798,0.135254,-0.017578,-0.780762,34.01,1006.548,55.94797,0.14,0.68,no
1,13.099,74.798,0.147949,-0.019287,-0.769287,34.01,1006.543,55.99145,0.14,0.68,no
1,13.099,74.798,0.13501,-0.020996,-0.776611,34.01,1006.529,56.10823,0.14,0.68,no
1,13.099,74.798,0.136719,-0.026367,-0.775391,34.02,1006.538,56.03138,0.14,0.68,no
1,13.099,74.798,0.147461,-0.013916,-0.779541,34.02,1006.557,55.87113,0.14,0.68,no
1,13.099,74.798,0.131348,-0.023682,-0.783691,34.01,1006.545,55.97628,0.14,0.68,no
1,13.099,74.798,0.127686,-0.01709,-0.776367,34.02,1006.538,56.03138,0.14,0.68,no
1,13.099,74.798,0.139404,-0.026855,-0.774414,34.02,1006.557,55.87012,0.14,0.68,no
1,13.099,74.798,0.130859,-0.018555,-0.77124,34.02,1006.516,56.21995,0.14,0.68,no
1,13.099,74.798,0.141357,-0.027344,-0.767822,34.02,1006.59,55.5936,0.14,0.68,no
1,13.099,74.798,0.130127,-0.028564,-0.777344,34.02,1006.578,55.69419,0.14,0.68,no
1,13.099,74.798,0.140869,-0.018799,-0.766846,34.02,1006.509,56.27607,0.14,0.68,no
1,13.099,74.798,0.135254,-0.020996,-0.779053,34.03,1006.54,56.01318,0.14,0.68,no
1,13.099,74.798,0.140137,-0.023682,-0.76416,34.03,1006.537,56.042,0.14,0.68,no
1,13.099,74.798,0.126465,-0.003906,-0.763916,34.03,1006.601,55.5021,0.14,0.69,no
1,13.099,74.798,0.143066,-0.02124,-0.783691,34.03,1006.535,56.05616,0.14,0.68,no
1,13.099,74.798,0.128906,-0.020508,-0.782471,34.03,1006.521,56.17294,0.14,0.68,no
1,13.099,74.798,0.134277,-0.020264,-0.78418,34.03,1006.516,56.21288,0.14,0.69,no
1,13.099,74.798,0.132813,-0.023926,-0.779541,34.03,1006.521,56.17142,0.14,0.68,no
1,13.099,74.798,0.142578,-0.019531,-0.773926,34.03,1006.556,55.87871,0.14,0.68,no
1,13.099,74.798,0.129639,-0.026855,-0.773193,34.03,1006.522,56.1694,0.14,0.69,no
1,13.099,74.798,0.134766,-0.02124,-0.783447,34.04,1006.557,55.87669,0.14,0.69,no
1,13.099,74.798,0.140869,-0.03125,-0.778564,34.04,1006.548,55.9505,0.14,0.68,no
1,13.099,74.798,0.12793,-0.021973,-0.778076,34.04,1006.527,56.1244,0.14,0.68,no
1,13.099,74.798,0.125732,-0.026611,-0.774414,34.04,1006.527,56.1239,0.14,0.68,no
1,13.099,74.798,0.130127,-0.021973,-0.774902,34.04,1006.536,56.0511,0.14,0.68,no
1,13.099,74.798,0.134277,-0.023682,-0.775635,34.04,1006.545,55.9778,0.14,0.68,no
1,13.099,74.798,0.125244,-0.032959,-0.775879,34.04,1006.541,56.00661,0.14,0.68,no
1,13.099,74.798,0.142578,-0.020264,-0.76709,34.04,1006.553,55.9045,0.14,0.69,no
1,13.099,74.798,0.136719,-0.019775,-0.775635,34.05,1006.553,55.90298,0.14,0.68,no
1,13.099,74.798,0.129883,-0.026123,-0.777344,34.04,1006.516,56.21237,0.14,0.68,no
1,13.099,74.798,0.131592,-0.023193,-0.781006,34.04,1006.531,56.09407,0.14,0.68,no
1,13.099,74.798,0.133301,-0.024414,-0.770752,34.05,1006.543,55.99145,0.14,0.69,no
1,13.099,74.798,0.133789,-0.023682,-0.780029,34.04,1006.518,56.19619,0.14,0.69,no
1,13.099,74.798,0.138184,-0.023193,-0.774414,34.05,1006.538,56.03391,0.14,0.69,no
1,13.099,74.798,0.133057,-0.022217,-0.776611,34.05,1006.539,56.02026,0.14,0.68,no
1,13.099,74.798,0.139648,-0.009277,-0.758057,34.05,1006.541,56.0056,0.14,0.68,no
1,13.099,74.798,0.143311,-0.017334,-0.779785,34.04,1006.524,56.15271,0.14,0.68,no
1,13.099,74.798,0.138916,-0.018799,-0.782715,34.05,1006.545,55.97679,0.14,0.68,no
1,13.099,74.798,0.139648,-0.021973,-0.768799,34.05,1006.534,56.06273,0.14,0.68,no
1,13.099,74.798,0.136475,-0.020996,-0.778809,34.05,1006.576,55.7129,0.14,0.68,no
1,13.099,74.798,0.133789,-0.02124,-0.776611,34.05,1006.538,56.03391,0.14,0.68,no
