Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.132813,-0.014648,-0.774902,34.12,1006.515,56.22501,0.14,0.68,no
1,13.099,74.798,0.148682,-0.018311,-0.780029,34.13,1006.54,56.01672,0.14,0.68,no
1,13.099,74.798,0.129639,-0.018066,-0.759766,34.13,1006.538,56.0329,0.14,0.68,no
1,13.099,74.798,0.135254,-0.018799,-0.773438,34.13,1006.575,55.72604,0.14,0.68,no
1,13.099,74.798,0.131836,-0.022949,-0.780518,34.13,1006.526,56.13502,0.14,0.68,no
1,13.099,74.798,0.130371,-0.026611,-0.781494,34.13,1006.563,55.82715,0.14,0.68,no
1,13.099,74.798,0.136475,-0.022705,-0.771729,34.13,1006.561,55.84181,0.14,0.68,no
1,13.099,74.798,0.133545,-0.022949,-0.774414,34.13,1006.566,55.79783,0.14,0.68,no
1,13.099,74.798,0.13916,-0.023682,-0.773438,34.13,1006.561,55.8408,0.14,0.68,no
1,13.099,74.798,0.136475,-0.02417,-0.772705,34.13,1006.564,55.813,0.14,0.68,no
1,13.099,74.798,0.131348,-0.01709,-0.773926,34.13,1006.578,55.69723,0.14,0.68,no
1,13.099,74.798,0.13501,-0.018799,-0.777588,34.13,1006.577,55.70835,0.14,0.68,no
1,13.099,74.798,0.135254,-0.017578,-0.780029,34.13,1006.554,55.89994,0.14,0.68,no
1,13.099,74.798,0.133545,-0.023682,-0.779541,34.13,1006.542,56.00257,0.14,0.68,no
1,13.099,74.798,0.127686,-0.023193,-0.779785,34.13,1006.561,55.84181,0.14,0.68,no
1,13.099,74.798,0.136475,-0.025391,-0.775391,34.13,1006.598,55.53294,0.14,0.68,no
1,13.099,74.798,0.140381,-0.018555,-0.776123,34.13,1006.558,55.8686,0.14,0.68,no
1,13.099,74.798,0.105713,-0.019287,-0.785645,34.13,1006.568,55.78266,0.14,0.68,no
1,13.099,74.798,0.155762,-0.020508,-0.768799,34.13,1006.524,56.14665,0.14,0.68,no
1,13.099,74.798,0.117676,-0.016357,-0.776855,34.13,1006.564,55.813,0.14,0.68,no
1,13.099,74.798,0.132324,-0.005859,-0.778564,34.13,1006.521,56.17597,0.14,0.68,yes
1,13.099,74.798,0.197266,-0.016602,-0.793945,34.13,1006.542,56.00105,0.14,0.68,no
1,13.099,74.798,0.13623,-0.021484,-0.782227,34.13,1006.549,55.94393,0.14,0.68,no
1,13.099,74.798,0.160645,-0.018555,-0.765869,34.13,1006.566,55.79682,0.14,0.68,no
1,13.099,74.798,0.131836,-0.021973,-0.773438,34.13,1006.576,55.71037,0.14,0.68,no
1,13.099,74.798,0.130859,-0.01709,-0.777344,34.13,1006.578,55.69723,0.14,0.68,no
1,13.099,74.798,0.138672,-0.01709,-0.771484,34.14,1006.64,55.18211,0.14,0.68,no
1,13.099,74.798,0.128418,-0.018555,-0.77124,34.13,1006.575,55.7225,0.14,0.68,no
1,13.099,74.798,0.130859,-0.015625,-0.772705,34.14,1006.598,55.53041,0.14,0.68,no
1,13.099,74.798,0.127686,-0.021729,-0.779785,34.13,1006.554,55.89792,0.14,0.68,no
1,13.099,74.798,0.130371,-0.02002,-0.779297,34.14,1006.589,55.60522,0.14,0.68,no
1,13.099,74.798,0.136719,-0.022949,-0.776123,34.14,1006.582,55.66336,0.14,0.68,no
1,13.099,74.798,0.136719,-0.015625,-0.770752,34.14,1006.582,55.66184,0.14,0.68,no
1,13.099,74.798,0.12915,-0.017334,-0.771729,34.13,1006.587,55.6209,0.14,0.68,no
1,13.099,74.798,0.134277,-0.02002,-0.780273,34.13,1006.575,55.7225,0.14,0.68,no
1,13.099,74.798,0.128662,-0.023438,-0.779297,34.14,1006.579,55.69268,0.14,0.68,no
1,13.099,74.798,0.120605,-0.028809,-0.773193,34.14,1006.584,55.64769,0.14,0.68,no
1,13.099,74.798,0.138428,-0.016846,-0.780273,34.14,1006.584,55.64819,0.14,0.68,no
1,13.099,74.798,0.139893,-0.020996,-0.777344,34.14,1006.574,55.73464,0.14,0.68,no
1,13.099,74.798,0.133301,-0.018555,-0.78125,34.14,1006.601,55.5021,0.14,0.68,no
1,13.099,74.798,0.133545,-0.019775,-0.783447,34.14,1006.579,55.69268,0.14,0.68,no
1,13.099,74.798,0.133301,-0.021973,-0.777588,34.14,1006.596,55.54659,0.14,0.68,no
1,13.099,74.798,0.139648,-0.00708,-0.78418,34.14,1006.577,55.70582,0.14,0.68,no
1,13.099,74.798,0.132568,-0.018555,-0.778564,34.14,1006.551,55.92522,0.14,0.68,no
1,13.099,74.798,0.132324,-0.016113,-0.780029,34.14,1006.549,55.94039,0.14,0.68,no
1,13.099,74.798,0.137695,-0.029297,-0.772705,34.14,1006.565,55.80794,0.14,0.68,no
1,13.099,74.798,0.129883,-0.028076,-0.769531,34.14,1006.588,55.61786,0.14,0.68,no
1,13.099,74.798,0.136475,-0.025635,-0.772949,34.14,1006.57,55.76497,0.14,0.68,no
1,13.099,74.798,0.132813,-0.031738,-0.787354,34.14,1006.603,55.48693,0.14,0.68,no
1,13.099,74.798,0.132568,-0.015869,-0.773682,34.15,1006.605,55.47177,0.14,0.68,no
1,13.099,74.798,0.135254,-0.021484,-0.781738,34.14,1006.624,55.31355,0.14,0.68,no
1,13.099,74.798,0.131104,-0.02417,-0.783447,34.14,1006.582,55.66184,0.14,0.68,no
1,13.099,74.798,0.134521,-0.020508,-0.775635,34.14,1006.587,55.61938,0.14,0.68,no
1,13.099,74.798,0.133789,-0.016602,-0.772705,34.14,1006.605,55.47379,0.14,0.68,no
1,13.099,74.798,0.138672,-0.02124,-0.775879,34.14,1006.589,55.60522,0.14,0.68,no
1,13.099,74.798,0.13501,-0.026367,-0.781006,34.14,1006.568,55.70582,0.14,0.68,no
1,13.099,74.798,0.123047,-0.029297,-0.77832,34.14,1006.577,55.70582,0.14,0.68,no
1,13.099,74.798,0.12793,-0.022705,-0.787354,34.15,1006.589,55.6027,0.14,0.68,no
1,13.099,74.798,0.135742,-0.014893,-0.778809,34.14,1006.598,55.53041,0.14,0.68,no
1,13.099,74.798,0.136963,-0.024658,-0.773926,34.14,1006.563,55.8226,0.14,0.68,no
1,13.099,74.798,0.137207,-0.027832,-0.793213,34.14,1006.563,55.8226,0.14,0.68,no
1,13.099,74.798,0.134766,-0.023438,-0.774414,34.14,1006.552,55.91107,0.14,0.68,no
1,13.099,74.798,0.137207,-0.02124,-0.775635,34.14,1006.587,55.61938,0.14,0.68,no
1,13.099,74.798,0.135742,-0.026855,-0.771973,34.14,1006.579,55.69268,0.14,0.68,no
1,13.099,74.798,0.130615,-0.018799,-0.783203,34.14,1006.58,55.67701,0.14,0.68,no
1,13.099,74.798,0.129883,-0.023193,-0.772217,34.14,1006.561,55.83878,0.14,0.68,no
1,13.099,74.798,0.132813,-0.020264,-0.777344,34.14,1006.577,55.70582,0.14,0.68,no
1,13.099,74.798,0.130127,-0.019775,-0.781494,34.14,1006.57,55.76497,0.14,0.68,no
1,13.099,74.798,0.138428,-0.023682,-0.782715,34.14,1006.577,55.70582,0.14,0.68,no
1,13.099,74.798,0.12793,-0.01709,-0.781982,34.14,1006.57,55.76497,0.14,0.68,no
1,13.099,74.798,0.138184,-0.026611,-0.78418,34.14,1006.56,55.85141,0.14,0.68,no
1,13.099,74.798,0.131348,-0.020752,-0.772705,34.14,1006.567,55.79328,0.14,0.68,no
1,13.099,74.798,0.136963,-0.025635,-0.774658,34.14,1006.568,55.77862,0.14,0.68,no
1,13.099,74.798,0.140137,-0.022705,-0.774902,34.14,1006.57,55.76447,0.14,0.68,no
1,13.099,74.798,0.134766,-0.020752,-0.778076,34.15,1006.574,55.73413,0.14,0.68,no
1,13.099,74.798,0.130615,-0.018799,-0.778809,34.15,1006.567,55.79227,0.14,0.68,no
1,13.099,74.798,0.132568,-0.025879,-0.775635,34.15,1006.56,55.85091,0.14,0.68,no
1,13.099,74.798,0.126709,-0.019531,-0.782959,34.15,1006.593,55.57236,0.14,0.68,no
1,13.099,74.798,0.134521,-0.01709,-0.770752,34.15,1006.593,55.57338,0.14,0.68,no
1,13.099,74.798,0.138184,-0.019531,-0.769531,34.15,1006.602,55.49907,0.14,0.68,no
1,13.099,74.798,0.129639,-0.023682,-0.779785,34.15,1006.562,55.83524,0.14,0.68,no
1,13.099,74.798,0.128174,-0.022705,-0.779785,34.15,1006.575,55.71897,0.14,0.68,no
1,13.099,74.798,0.137451,-0.018311,-0.772705,34.15,1006.595,55.55922,0.14,0.68,no
1,13.099,74.798,0.137695,-0.024658,-0.77417,34.15,1006.581,55.67397,0.14,0.68,no
1,13.099,74.798,0.132568,-0.023926,-0.774902,34.15,1006.579,55.68914,0.14,0.68,no
1,13.099,74.798,0.113525,-0.030518,-0.782959,34.15,1006.591,55.58804,0.14,0.68,no
1,13.099,74.798,0.134033,-0.019287,-0.769531,34.15,1006.595,55.55669,0.14,0.68,no
1,13.099,74.798,0.135498,-0.023682,-0.774902,34.16,1006.613,55.40757,0.14,0.68,no
1,13.099,74.798,0.13208,-0.026855,-0.774902,34.15,1006.583,55.65982,0.14,0.68,no
1,13.099,74.798,0.125732,-0.021729,-0.775146,34.15,1006.59,55.60017,0.14,0.68,no
1,13.099,74.798,0.134033,-0.029541,-0.779297,34.15,1006.595,55.55669,0.14,0.68,no
1,13.099,74.798,0.141602,-0.018555,-0.775879,34.16,1006.607,55.45104,0.14,0.68,no
1,13.099,74.798,0.133789,-0.018799,-0.776611,34.15,1006.577,55.70279,0.14,0.68,no
