Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.126221,-0.029785,-0.775879,33.04,1006.614,55.39847,0.15,0.79,no
1,13.099,74.798,0.112793,-0.031982,-0.77832,33.04,1006.621,55.33932,0.14,0.79,no
1,13.099,74.798,0.139893,-0.034912,-0.768799,33.05,1006.644,55.14825,0.14,0.79,no
1,13.099,74.798,0.125488,-0.032227,-0.781982,33.05,1006.604,55.4839,0.14,0.79,no
1,13.099,74.798,0.124756,-0.034912,-0.777832,33.05,1006.623,55.32012,0.14,0.79,no
1,13.099,74.798,0.11792,-0.036865,-0.773926,33.05,1006.62,55.35045,0.14,0.79,no
1,13.099,74.798,0.109619,-0.044189,-0.782715,33.06,1006.608,55.44852,0.15,0.79,no
1,13.099,74.798,0.116943,-0.031494,-0.784668,33.06,1006.617,55.37471,0.14,0.79,no
1,13.099,74.798,0.114746,-0.034668,-0.776367,33.07,1006.624,55.31658,0.14,0.78,no
1,13.099,74.798,0.119141,-0.035156,-0.770752,33.07,1006.586,55.63404,0.14,0.79,no
1,13.099,74.798,0.0979,-0.037354,-0.790039,33.07,1006.582,55.66235,0.14,0.79,no
1,13.099,74.798,0.114258,-0.030518,-0.773193,33.08,1006.604,55.48339,0.14,0.78,no
1,13.099,74.798,0.127197,-0.035156,-0.763916,33.08,1006.602,55.49856,0.14,0.79,no
1,13.099,74.798,0.126709,-0.030518,-0.775146,33.08,1006.586,55.62848,0.14,0.78,no
1,13.099,74.798,0.11792,-0.033447,-0.783691,33.09,1006.564,55.81552,0.14,0.79,no
1,13.099,74.798,0.111328,-0.033936,-0.783936,33.09,1006.576,55.71341,0.14,0.79,no
1,13.099,74.798,0.123535,-0.025391,-0.773682,33.09,1006.585,55.63808,0.14,0.79,no
1,13.099,74.798,0.118896,-0.033447,-0.778564,33.1,1006.613,55.40252,0.14,0.79,no
1,13.099,74.798,0.116211,-0.031006,-0.772461,33.11,1006.595,55.55922,0.15,0.79,no
1,13.099,74.798,0.126953,-0.036865,-0.776367,33.1,1006.589,55.60371,0.14,0.79,no
1,13.099,74.798,0.123047,-0.033691,-0.775879,33.11,1006.588,55.61634,0.14,0.78,no
1,13.099,74.798,0.104736,-0.0354,-0.776611,33.11,1006.59,55.60118,0.14,0.79,no
1,13.099,74.798,0.112061,-0.042725,-0.785156,33.12,1006.585,55.64263,0.15,0.79,no
1,13.099,74.798,0.124023,-0.031738,-0.769531,33.12,1006.572,55.74424,0.14,0.79,no
1,13.099,74.798,0.109131,-0.031494,-0.785645,33.12,1006.585,55.64061,0.14,0.79,no
1,13.099,74.798,0.123779,-0.028809,-0.776855,33.13,1006.58,55.68206,0.14,0.78,no
1,13.099,74.798,0.117432,-0.033691,-0.779297,33.13,1006.554,55.89994,0.14,0.78,no
1,13.099,74.798,0.141357,-0.027344,-0.778809,33.13,1006.596,55.5476,0.14,0.79,no
1,13.099,74.798,0.116455,-0.02832,-0.780762,33.14,1006.596,55.54507,0.15,0.79,no
1,13.099,74.798,0.119629,-0.033691,-0.769287,33.14,1006.582,55.66235,0.15,0.79,no
1,13.099,74.798,0.123291,-0.024658,-0.774902,33.14,1006.574,55.73363,0.14,0.78,no
1,13.099,74.798,0.113525,-0.026855,-0.782227,33.15,1006.582,55.66083,0.15,0.78,no
1,13.099,74.798,0.115967,-0.02832,-0.778564,33.15,1006.595,55.5572,0.14,0.78,no
1,13.099,74.798,0.122314,-0.030762,-0.777832,33.15,1006.578,55.70077,0.14,0.78,no
1,13.099,74.798,0.119141,-0.03833,-0.780029,33.16,1006.656,55.04412,0.14,0.78,no
1,13.099,74.798,0.128906,-0.027832,-0.776367,33.16,1006.659,55.02339,0.14,0.78,no
1,13.099,74.798,0.122803,-0.035645,-0.769531,33.16,1006.629,55.27108,0.14,0.78,no
1,13.099,74.798,0.109619,-0.035645,-0.778076,33.17,1006.584,55.64819,0.14,0.78,no
1,13.099,74.798,0.123291,-0.031006,-0.783203,33.17,1006.605,55.47227,0.14,0.78,no
1,13.099,74.798,0.122559,-0.029297,-0.775146,33.18,1006.624,55.31102,0.14,0.78,no
1,13.099,74.798,0.126709,-0.036377,-0.781982,33.18,1006.593,55.57338,0.14,0.78,no
1,13.099,74.798,0.112305,-0.03418,-0.7771,33.18,1006.593,55.57085,0.14,0.78,no
1,13.099,74.798,0.111572,-0.03125,-0.785645,33.18,1006.553,55.90601,0.14,0.78,no
1,13.099,74.798,0.117188,-0.032715,-0.777588,33.18,1006.59,55.60017,0.14,0.78,no
1,13.099,74.798,0.117432,-0.029785,-0.769287,33.19,1006.595,55.55417,0.14,0.79,no
1,13.099,74.798,0.119385,-0.027588,-0.771973,33.19,1006.609,55.43487,0.14,0.78,no
1,13.099,74.798,0.117188,-0.030273,-0.774658,33.19,1006.615,55.39089,0.14,0.78,no
1,13.099,74.798,0.105469,-0.034912,-0.77832,33.2,1006.594,55.5658,0.14,0.78,no
1,13.099,74.798,0.113037,-0.03833,-0.768555,33.2,1006.62,55.34438,0.14,0.78,no
1,13.099,74.798,0.106934,-0.034424,-0.783203,33.2,1006.59,55.5936,0.14,0.78,no
1,13.099,74.798,0.115723,-0.031982,-0.774658,33.21,1006.593,55.5759,0.14,0.78,no
1,13.099,74.798,0.121582,-0.032959,-0.780518,33.21,1006.633,55.23873,0.14,0.78,no
1,13.099,74.798,0.120605,-0.035156,-0.77417,33.22,1006.612,55.41161,0.14,0.78,no
1,13.099,74.798,0.116455,-0.036133,-0.767578,33.22,1006.576,55.71593,0.14,0.78,no
1,13.099,74.798,0.12085,-0.031982,-0.775391,33.22,1006.6,55.51221,0.14,0.78,no
