Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.11084,-0.039307,-0.777588,34.46,1006.574,55.72756,0.14,0.73,no
1,13.099,74.798,0.112793,-0.043701,-0.780273,34.46,1006.578,55.69824,0.14,0.73,no
1,13.099,74.798,0.112305,-0.031006,-0.776367,34.46,1006.554,55.90197,0.14,0.73,no
1,13.099,74.798,0.088135,-0.03125,-0.781982,34.46,1006.538,56.03543,0.14,0.73,no
1,13.099,74.798,0.108154,-0.042236,-0.780518,34.47,1006.538,56.0329,0.14,0.73,no
1,13.099,74.798,0.124512,-0.030029,-0.773682,34.46,1006.536,56.05009,0.14,0.73,no
1,13.099,74.798,0.107422,-0.039795,-0.777832,34.46,1006.536,56.05009,0.14,0.73,no
1,13.099,74.798,0.112793,-0.032959,-0.780029,34.46,1006.538,56.03593,0.14,0.73,no
1,13.099,74.798,0.111816,-0.039063,-0.77417,34.46,1006.56,55.84535,0.14,0.73,no
1,13.099,74.798,0.093506,-0.029785,-0.786377,34.45,1006.525,56.14008,0.14,0.73,no
1,13.099,74.798,0.111572,-0.036133,-0.775879,34.46,1006.553,55.90601,0.14,0.73,no
1,13.099,74.798,0.115967,-0.034668,-0.775879,34.45,1006.532,56.08295,0.14,0.73,no
1,13.099,74.798,0.117188,-0.040283,-0.777832,34.46,1006.536,56.0511,0.14,0.73,no
1,13.099,74.798,0.109619,-0.036865,-0.775146,34.45,1006.52,56.18456,0.14,0.73,no
1,13.099,74.798,0.104248,-0.035156,-0.783447,34.46,1006.564,55.81805,0.14,0.73,no
1,13.099,74.798,0.113525,-0.031006,-0.780762,34.46,1006.546,55.96314,0.14,0.73,no
1,13.099,74.798,0.113525,-0.034912,-0.783936,34.46,1006.586,55.62848,0.14,0.73,no
1,13.099,74.798,0.120117,-0.029297,-0.780029,34.46,1006.539,56.02178,0.14,0.73,no
1,13.099,74.798,0.118408,-0.032715,-0.7771,34.46,1006.555,55.89135,0.14,0.73,no
1,13.099,74.798,0.118164,-0.033691,-0.777588,34.46,1006.557,55.87669,0.14,0.73,no
1,13.099,74.798,0.099854,-0.034668,-0.782227,34.46,1006.56,55.84686,0.14,0.73,no
1,13.099,74.798,0.109619,-0.033691,-0.779053,34.46,1006.555,55.89034,0.14,0.73,no
1,13.099,74.798,0.110107,-0.036377,-0.774902,34.46,1006.56,55.84636,0.14,0.72,no
1,13.099,74.798,0.13501,-0.029297,-0.780273,34.46,1006.517,56.21186,0.14,0.73,no
1,13.099,74.798,0.107422,-0.030029,-0.779785,34.46,1006.523,56.15372,0.14,0.73,no
1,13.099,74.798,0.109619,-0.035645,-0.779541,34.45,1006.534,56.06728,0.14,0.72,no
1,13.099,74.798,0.100098,-0.033691,-0.777344,34.45,1006.56,56.0966,0.14,0.76,no
1,13.099,74.798,0.124023,-0.035889,-0.784668,34.46,1006.558,55.86153,0.14,0.73,no
1,13.099,74.798,0.104004,-0.037598,-0.776123,34.45,1006.522,56.1694,0.14,0.73,no
1,13.099,74.798,0.10083,-0.036377,-0.769531,34.45,1006.516,56.21439,0.14,0.73,no
1,13.099,74.798,0.116699,-0.033203,-0.781738,34.45,1006.518,56.19872,0.14,0.72,no
1,13.099,74.798,0.109375,-0.038086,-0.779785,34.46,1006.545,55.9778,0.14,0.73,no
