Node,latitude,longitude,accelX,accelY,accelZ,temperature,pressure,altitude,methanePPM,carbonMonoxidePPM,alert
1,13.099,74.798,0.137695,-0.019531,-0.788574,33.81,1006.535,56.05464,0.14,0.69,no
1,13.099,74.798,0.138672,-0.015137,-0.777832,33.81,1006.516,56.21591,0.14,0.69,no
1,13.099,74.798,0.136963,-0.022949,-0.781006,33.81,1006.541,56.01116,0.14,0.69,no
1,13.099,74.798,0.137695,-0.017578,-0.781006,33.81,1006.532,56.08295,0.14,0.69,no
1,13.099,74.798,0.132813,-0.020508,-0.777588,33.81,1006.522,56.1694,0.14,0.69,no
1,13.099,74.798,0.136719,-0.022217,-0.778076,33.81,1006.546,55.96718,0.14,0.69,no
1,13.099,74.798,0.123535,-0.030029,-0.779785,33.81,1006.539,56.0238,0.14,0.69,no
1,13.099,74.798,0.132813,-0.022461,-0.777588,33.81,1006.535,56.05363,0.14,0.69,no
1,13.099,74.798,0.133789,-0.022217,-0.774414,33.81,1006.53,56.09811,0.14,0.69,no
1,13.099,74.798,0.125977,-0.020752,-0.775391,33.82,1006.516,56.21288,0.14,0.69,no
1,13.099,74.798,0.126953,-0.024658,-0.780029,33.82,1006.532,56.08194,0.14,0.69,no
1,13.099,74.798,0.13208,-0.020752,-0.779297,33.82,1006.56,55.84838,0.14,0.69,no
1,13.099,74.798,0.134766,-0.016357,-0.772705,33.82,1006.516,56.21288,0.14,0.69,no
1,13.099,74.798,0.128418,-0.019287,-0.781982,33.81,1006.53,56.09811,0.14,0.69,no
1,13.099,74.798,0.128662,-0.019287,-0.781494,33.82,1006.536,56.0511,0.14,0.7,no
1,13.099,74.798,0.128906,-0.027832,-0.782471,33.82,1006.525,56.13957,0.14,0.69,no
1,13.099,74.798,0.126953,-0.025391,-0.773682,33.82,1006.529,56.10823,0.14,0.69,no
1,13.099,74.798,0.137695,-0.025879,-0.7771,33.82,1006.524,56.1517,0.14,0.69,no
